1.566666666666666652e+00,2.746148261425498163e+02,3.000003415153590822e+02
1.583333333333333259e+00,2.746140174705744812e+02,3.000004549866396246e+02
1.600000000000000089e+00,2.746131868884405094e+02,3.000005560709154793e+02
1.616666666666666696e+00,2.746123453724310366e+02,3.000006446049244460e+02
1.633333333333333304e+00,2.746115021349676795e+02,3.000007207526091406e+02
1.649999999999999911e+00,2.746106647671739438e+02,3.000007849349128719e+02
1.666666666666666741e+00,2.746098393898161589e+02,3.000008377679124578e+02
1.683333333333333348e+00,3.500000000000000000e+02,3.025699565418768202e+02
1.699999999999999956e+00,3.500000000000000000e+02,3.050256938966682583e+02
1.716666666666666563e+00,3.500000000000000000e+02,3.073766829981754540e+02
1.733333333333333393e+00,3.414070071871506116e+02,3.093378093354911016e+02
1.750000000000000000e+00,3.395379568682527633e+02,3.111580495152833237e+02
1.766666666666666607e+00,3.370926212082670190e+02,3.128264713198184381e+02
1.783333333333333215e+00,3.342237996837500305e+02,3.143373477115993637e+02
1.800000000000000044e+00,3.310641177516014295e+02,3.156891395273437411e+02
1.816666666666666652e+00,3.277279015318686106e+02,3.168836302109579606e+02
1.833333333333333259e+00,3.243129336499623605e+02,3.179252090357344400e+02
1.849999999999999867e+00,3.209020065503612500e+02,3.188202852535171132e+02
1.866666666666666696e+00,3.175642661303590444e+02,3.195768113126443382e+02
1.883333333333333304e+00,3.143563731099759480e+02,3.202038942774474890e+02
1.899999999999999911e+00,3.113235190425719452e+02,3.207114716606488969e+02
1.916666666666666741e+00,3.085003633928644149e+02,3.211100381154778347e+02
1.933333333333333348e+00,3.059119199832616687e+02,3.214104066392897039e+02
1.949999999999999956e+00,3.035744450332688302e+02,3.216234973578986001e+02
1.966666666666666563e+00,3.014963402047799264e+02,3.217601540648892637e+02
1.983333333333333393e+00,2.996790511424023862e+02,3.218309550708385700e+02
2.000000000000000000e+00,2.981181197699287964e+02,3.218460750732924112e+02
2.016666666666666607e+00,2.968040941048085983e+02,3.218151500107013590e+02
2.033333333333333215e+00,2.957235153800958187e+02,3.217471688389418318e+02
2.049999999999999822e+00,2.948598537967037032e+02,3.216503876750305722e+02
2.066666666666666430e+00,2.941943988646347634e+02,3.215322705132728629e+02
2.083333333333333481e+00,2.937070670070962706e+02,3.213994545937271141e+02
2.100000000000000089e+00,2.933771186781801248e+02,3.212577378427519648e+02
2.116666666666666696e+00,2.931837820317601881e+02,3.211120881114426311e+02
2.133333333333333304e+00,2.931067697163699108e+02,3.209666703975156565e+02
2.149999999999999911e+00,2.931266942880706097e+02,3.208248890516338179e+02
2.166666666666666519e+00,2.932253859894832999e+02,3.206894415976963728e+02
2.183333333333333126e+00,2.933861206299536661e+02,3.205623808534075465e+02
2.200000000000000178e+00,2.935937672729623955e+02,3.204451818591982715e+02
2.216666666666666785e+00,2.938348686133476235e+02,3.203388127406713011e+02
2.233333333333333393e+00,2.940976554325940242e+02,3.202438036240542374e+02
2.250000000000000000e+00,2.943720235965554934e+02,3.201603149748416968e+02
2.266666666666666607e+00,2.946494676578234930e+02,3.200882023042398714e+02
2.283333333333333215e+00,2.949229876184127761e+02,3.200270764207416505e+02
2.299999999999999822e+00,2.951869756537736293e+02,3.199763584683891509e+02
2.316666666666666430e+00,2.954370898137448194e+02,3.199353292987885879e+02
2.333333333333333481e+00,2.956701206107092617e+02,3.199031729800682342e+02
2.350000000000000089e+00,2.958838553552444637e+02,3.198790144529771169e+02
2.366666666666666696e+00,2.960769441368752837e+02,3.198619515058234697e+02
2.383333333333333304e+00,2.962487704861122779e+02,3.198510813607003911e+02
2.399999999999999911e+00,2.963993289993241547e+02,3.198455222487669971e+02
2.416666666666666519e+00,2.965291115594338862e+02,3.198444304059526644e+02
2.433333333333333126e+00,2.966390032472112352e+02,3.198470129305834462e+02
2.450000000000000178e+00,2.967301886935939024e+02,3.198525370216785291e+02
2.466666666666666785e+00,2.968040689171644431e+02,3.198603360656487666e+02
2.483333333333333393e+00,2.968621886112259745e+02,3.198698129335128328e+02
2.500000000000000000e+00,2.969061740885235849e+02,3.198804411457405195e+02
2.516666666666666607e+00,2.969376802867074048e+02,3.198917643661495163e+02
2.533333333333333215e+00,2.969583458301686392e+02,3.199033939491606020e+02
2.549999999999999822e+00,2.969697587332092894e+02,3.199150055206603156e+02
2.566666666666666430e+00,2.969734288697617899e+02,3.199263346940341535e+02
2.583333333333333481e+00,2.969707673235858465e+02,3.199371721821353276e+02
2.600000000000000089e+00,2.969630718220354311e+02,3.199473585307676444e+02
2.616666666666666696e+00,2.969515174669227804e+02,3.199567786656729140e+02
2.633333333333333304e+00,2.969371520016929935e+02,3.199653564135132342e+02
2.649999999999999911e+00,2.969208948914039752e+02,3.199730491267446268e+02
2.666666666666666519e+00,2.969035395457192408e+02,3.199798424169278519e+02
2.683333333333333126e+00,2.968857585908400551e+02,3.199857455278120142e+02
2.700000000000000178e+00,2.968681093058456213e+02,3.199907866646547063e+02
2.716666666666666785e+00,2.968510424090326865e+02,3.199950088592904649e+02
2.733333333333333393e+00,2.968349111573900814e+02,3.199984662499026058e+02
2.750000000000000000e+00,2.968199810386081481e+02,3.200012207854007897e+02
2.766666666666666607e+00,2.968064397237273511e+02,3.200033393527910448e+02
2.783333333333333215e+00,2.967944070027874091e+02,3.200048913165591102e+02
2.799999999999999822e+00,2.967839444764836117e+02,3.200059464516233447e+02
2.816666666666666430e+00,2.967750648237337145e+02,3.200065732457362060e+02
2.833333333333333481e+00,2.967677405075305046e+02,3.200068375430856804e+02
2.850000000000000089e+00,2.967619118195502779e+02,3.200068014981262081e+02
2.866666666666666696e+00,2.967574941974314697e+02,3.200065228071357524e+02
2.883333333333333304e+00,2.967543847776185544e+02,3.200060541844908926e+02
2.899999999999999911e+00,2.967524681712469032e+02,3.200054430510057273e+02
2.916666666666666519e+00,2.967516214709165752e+02,3.200047314027162884e+02
2.933333333333333126e+00,2.967517185127297807e+02,3.200039558300775298e+02
2.950000000000000178e+00,2.967526334308896594e+02,3.200031476595363529e+02
2.966666666666666785e+00,2.967542435518338948e+02,3.200023331917249152e+02
2.983333333333333393e+00,2.967564316817067152e+02,3.200015340129860988e+02
3.000000000000000000e+00,2.967590878452722336e+02,3.200007673595032998e+02
3.016666666666666607e+00,2.967621105365230960e+02,3.200000465158812517e+02
3.033333333333333215e+00,2.967654075415834427e+02,3.199993812325523663e+02
3.049999999999999822e+00,2.967688963933667310e+02,3.199987781488142673e+02
3.066666666666666430e+00,2.967725045151148038e+02,3.199982412105965182e+02
3.083333333333333481e+00,2.967761691067090055e+02,3.199977720741807161e+02
3.100000000000000089e+00,2.967798368237407090e+02,3.199973704890406907e+02
3.116666666666666696e+00,2.967834632949653724e+02,3.199970346547136728e+02
3.133333333333333304e+00,2.967870125191407737e+02,3.199967615481540406e+02
3.149999999999999911e+00,2.967904561775266643e+02,3.199965472193669029e+02
3.166666666666666519e+00,2.967937728935970654e+02,3.199963870542617883e+02
3.183333333333333126e+00,2.967969474669488932e+02,3.199962760046274752e+02
3.200000000000000178e+00,2.967999701040253058e+02,3.199962087859149733e+02
3.216666666666666785e+00,2.968028356641772803e+02,3.199961800441406581e+02
3.233333333333333393e+00,2.968055429358183801e+02,3.199961844937011506e+02
3.250000000000000000e+00,2.968080939540039367e+02,3.199962170282375382e+02
3.266666666666666607e+00,2.968104933677311124e+02,3.199962728069256741e+02
3.283333333333333215e+00,2.968127478625451090e+02,3.199963473187020213e+02
3.299999999999999822e+00,2.968148656417384927e+02,3.199964364269894190e+02
3.316666666666666430e+00,2.968168559674428479e+02,3.199965363974659454e+02
3.333333333333333481e+00,2.968187287613010881e+02,3.199966439113524075e+02
3.350000000000000089e+00,2.968204942630485448e+02,3.199967560665725159e+02
3.366666666666666696e+00,2.968221627443082298e+02,3.199968703689900735e+02
3.383333333333333304e+00,2.968237442741090604e+02,3.199969847157526601e+02
3.399999999999999911e+00,2.968252485320769551e+02,3.199970973725831414e+02
3.416666666666666519e+00,2.968266846648754722e+02,3.199972069466604694e+02
3.433333333333333126e+00,2.968280611812904226e+02,3.199973123565342235e+02
3.449999999999999734e+00,2.968293858812864983e+02,3.199974128003184433e+02
3.466666666666666785e+00,2.968306658144464336e+02,3.199975077232224976e+02
3.483333333333333393e+00,2.968319072633540827e+02,3.199975967852971053e+02
3.500000000000000000e+00,2.968331157477232978e+02,3.199976798301076428e+02
3.516666666666666607e+00,2.968342960453575756e+02,3.199977568548930549e+02
3.533333333333333215e+00,2.968354522263635999e+02,3.199978279826322591e+02
3.549999999999999822e+00,2.968365876973830382e+02,3.199978934363178951e+02
3.566666666666666430e+00,2.968377052529717162e+02,3.199979535156297175e+02
3.583333333333333481e+00,2.968388071316203423e+02,3.199980085761102373e+02
3.600000000000000089e+00,2.968398950742567877e+02,3.199980590108661431e+02
3.616666666666666696e+00,2.968409703834186644e+02,3.199981052347584978e+02
3.633333333333333304e+00,2.968420339815903048e+02,3.199981476709893400e+02
3.649999999999999911e+00,2.968430864675148086e+02,3.199981867399592943e+02
3.666666666666666519e+00,2.968441281695298244e+02,3.199982228502350949e+02
3.683333333333333126e+00,2.968451591952492095e+02,3.199982563914508091e+02
3.699999999999999734e+00,2.968461794771004065e+02,3.199982877289514249e+02
3.716666666666666785e+00,2.968471888134268397e+02,3.199983171999838873e+02
3.733333333333333393e+00,2.968481869050125965e+02,3.199983451112380521e+02
3.750000000000000000e+00,2.968491733870313283e+02,3.199983717375480978e+02
3.766666666666666607e+00,2.968501478565120806e+02,3.199983973215701667e+02
3.783333333333333215e+00,2.968511098955152079e+02,3.199984220742642265e+02
3.799999999999999822e+00,2.968520590902698473e+02,3.199984461760221848e+02
3.816666666666666430e+00,2.968529950465672869e+02,3.199984697782945773e+02
3.833333333333333481e+00,2.968539174017557798e+02,3.199984930055890686e+02
3.850000000000000089e+00,2.968548258336716117e+02,3.199985159577241802e+02
3.866666666666666696e+00,2.968557200668734026e+02,3.199985387122400198e+02
3.883333333333333304e+00,2.968565998765254221e+02,3.199985613268793259e+02
3.899999999999999911e+00,2.968574650902853591e+02,3.199985838420701043e+02
3.916666666666666519e+00,2.968583155885107772e+02,3.199986062833507958e+02
3.933333333333333126e+00,2.968591513030964961e+02,3.199986286636923865e+02
3.949999999999999734e+00,2.968599722152231379e+02,3.199986509856822749e+02
3.966666666666666785e+00,2.968607783522715522e+02,3.199986732435452268e+02
3.983333333333333393e+00,2.968615697841278234e+02,3.199986954249833957e+02
4.000000000000000000e+00,2.968623466190833824e+02,3.199987175128268859e+02
4.016666666666666607e+00,2.968631089994976264e+02,3.199987394864904786e+02
4.033333333333333215e+00,2.968638570973733977e+02,3.199987613232393642e+02
4.049999999999999822e+00,2.968645911099616228e+02,3.199987829992686557e+02
4.066666666666666430e+00,2.968653112554979998e+02,3.199988044906066307e+02
4.083333333333333037e+00,2.968660177691450599e+02,3.199988257738525590e+02
4.099999999999999645e+00,2.968667108992003705e+02,3.199988468267632129e+02
4.116666666666666252e+00,2.968673909036083387e+02,3.199988676287011344e+02
4.133333333333332860e+00,2.968680580468082439e+02,3.199988881609612008e+02
4.150000000000000355e+00,2.968687125969241265e+02,3.199989084069890168e+02
4.166666666666666963e+00,2.968693548233064803e+02,3.199989283525067094e+02
4.183333333333333570e+00,2.968699849944176208e+02,3.199989479855604486e+02
4.200000000000000178e+00,2.968706033760454943e+02,3.199989672965020304e+02
4.216666666666666785e+00,2.968712102298349009e+02,3.199989862779186751e+02
4.233333333333333393e+00,2.968718058121052081e+02,3.199990049245207047e+02
4.250000000000000000e+00,2.968723903729377867e+02,3.199990232329986952e+02
4.266666666666666607e+00,2.968729641555009948e+02,3.199990412018578922e+02
4.283333333333333215e+00,2.968735273955918501e+02,3.199990588312398359e+02
4.299999999999999822e+00,2.968740803213566437e+02,3.199990761227356870e+02
4.316666666666666430e+00,2.968746231531759463e+02,3.199990930791980759e+02
4.333333333333333037e+00,2.968751561036830822e+02,3.199991097045564175e+02
4.349999999999999645e+00,2.968756793778911742e+02,3.199991260036395033e+02
4.366666666666666252e+00,2.968761931734063069e+02,3.199991419820065630e+02
4.383333333333332860e+00,2.968766976807149831e+02,3.199991576457921383e+02
4.400000000000000355e+00,2.968771930835127932e+02,3.199991730015627240e+02
4.416666666666666963e+00,2.968776795590751476e+02,3.199991880561883590e+02
4.433333333333333570e+00,2.968781572786458014e+02,3.199992028167293370e+02
4.450000000000000178e+00,2.968786264078314616e+02,3.199992172903370715e+02
4.466666666666666785e+00,2.968790871069982131e+02,3.199992314841691154e+02
4.483333333333333393e+00,2.968795395316598729e+02,3.199992454053183906e+02
4.500000000000000000e+00,2.968799838328480973e+02,3.199992590607546958e+02
4.516666666666666607e+00,2.968804201574656076e+02,3.199992724572788916e+02
4.533333333333333215e+00,2.968808486486115044e+02,3.199992856014865765e+02
4.549999999999999822e+00,2.968812694458874830e+02,3.199992984997428493e+02
4.566666666666666430e+00,2.968816826856693751e+02,3.199993111581646872e+02
4.583333333333333037e+00,2.968820885013561792e+02,3.199993235826109981e+02
4.599999999999999645e+00,2.968824870235896469e+02,3.199993357786788124e+02
4.616666666666666252e+00,2.968828783804483464e+02,3.199993477517047609e+02
4.633333333333332860e+00,2.968832626976165443e+02,3.199993595067709293e+02
4.650000000000000355e+00,2.968836400985285309e+02,3.199993710487144085e+02
4.666666666666666963e+00,2.968840107044897536e+02,3.199993823821380374e+02
4.683333333333333570e+00,2.968843746347849901e+02,3.199993935114252963e+02
4.700000000000000178e+00,2.968847320067577016e+02,3.199994044407539491e+02
4.716666666666666785e+00,2.968850829358852934e+02,3.199994151741122437e+02
4.733333333333333393e+00,2.968854275358322639e+02,3.199994257153142598e+02
4.750000000000000000e+00,2.968857659184968156e+02,3.199994360680153704e+02
4.766666666666666607e+00,2.968860981940462125e+02,3.199994462357276461e+02
4.783333333333333215e+00,2.968864244709423019e+02,3.199994562218340093e+02
4.799999999999999822e+00,2.968867448559632862e+02,3.199994660296014217e+02
4.816666666666666430e+00,2.968870594542210029e+02,3.199994756621937881e+02
4.833333333333333037e+00,2.968873683691706447e+02,3.199994851226827564e+02
4.849999999999999645e+00,2.968876717026231518e+02,3.199994944140584039e+02
4.866666666666666252e+00,2.968879695547509527e+02,3.199995035392380487e+02
4.883333333333332860e+00,2.968882620240961501e+02,3.199995125010743209e+02
4.900000000000000355e+00,2.968885492075769434e+02,3.199995213023619272e+02
4.916666666666666963e+00,2.968888312004953605e+02,3.199995299458432214e+02
4.933333333333333570e+00,2.968891080965470337e+02,3.199995384342134344e+02
4.950000000000000178e+00,2.968893799878284199e+02,3.199995467701248799e+02
4.966666666666666785e+00,2.968896469648467473e+02,3.199995549561892290e+02
4.983333333333333393e+00,2.968899091165365576e+02,3.199995629949814315e+02
5.000000000000000000e+00,2.968901665302665833e+02,3.199995708890406831e+02
